Country.Name,Country.Code,Year,GNI.caput
Austria,AUT,1994,26040
Azerbaijan,AZE,1994,440
Bangladesh,BGD,1994,310
Belarus,BLR,1994,1460
Belgium,BEL,1994,25170
Belize,BLZ,1994,2780
Benin,BEN,1994,330
Bolivia,BOL,1994,810
Bosnia and Herzegovina,BIH,1994,NA
Botswana,BWA,1994,2740
Bulgaria,BGR,1994,1240
Burkina Faso,BFA,1994,230
Cambodia,KHM,1994,NA
Cameroon,CMR,1994,790
Canada,CAN,1994,20660
Central African Republic,CAF,1994,360
Chad,TCD,1994,220
Chile,CHL,1994,3610
Colombia,COL,1994,1780
"Congo, Rep.",COG,1994,680
Costa Rica,CRI,1994,3040
Cote d'Ivoire,CIV,1994,680
Croatia,HRV,1994,NA
Cuba,CUB,1994,2140
Cyprus,CYP,1994,11900
Czech Republic,CZE,1994,4130
Denmark,DNK,1994,30600
Dominican Republic,DOM,1994,1680
Ecuador,ECU,1994,1840
"Egypt, Arab Rep.",EGY,1994,830
El Salvador,SLV,1994,1330
Estonia,EST,1994,NA
Ethiopia,ETH,1994,160
Finland,FIN,1994,20170
"Gambia, The",GMB,1994,730
Gabon,GAB,1994,4150
Georgia,GEO,1994,510
Ghana,GHA,1994,380
Greece,GRC,1994,11550
Guatemala,GTM,1994,1260
Guinea,GIN,1994,470
Guinea-Bissau,GNB,1994,210
Guyana,GUY,1994,610
Haiti,HTI,1994,NA
Honduras,HND,1994,630
Hungary,HUN,1994,4060
Iceland,ISL,1994,25530
Jamaica,JAM,1994,1830
Jordan,JOR,1994,1450
Kazakhstan,KAZ,1994,1310
Kenya,KEN,1994,260
Kyrgyz Republic,KGZ,1994,370
Lao PDR,LAO,1994,310
Latvia,LVA,1994,NA
Lebanon,LBN,1994,2840
Lesotho,LSO,1994,660
Liberia,LBR,1994,NA
Libya,LBY,1994,NA
Lithuania,LTU,1994,NA
Luxembourg,LUX,1994,34900
"Macedonia, FYR",MKD,1994,1340
Malawi,MWI,1994,160
Malaysia,MYS,1994,3560
Mali,MLI,1994,270
Malta,MLT,1994,8760
Mauritania,MRT,1994,570
Moldova,MDA,1994,460
Mongolia,MNG,1994,430
Montenegro,MNE,1994,NA
Morocco,MAR,1994,1290
Mozambique,MOZ,1994,130
Myanmar,MMR,1994,NA
Namibia,NAM,1994,2260
Nepal,NPL,1994,200
New Zealand,NZL,1994,13400
Nicaragua,NIC,1994,450
Niger,NER,1994,210
Nigeria,NGA,1994,170
Norway,NOR,1994,30860
Pakistan,PAK,1994,440
Panama,PAN,1994,2780
Paraguay,PRY,1994,NA
Peru,PER,1994,1730
Philippines,PHL,1994,920
Poland,POL,1994,2780
Portugal,PRT,1994,10450
Romania,ROM,1994,1270
Rwanda,RWA,1994,160
Senegal,SEN,1994,590
Serbia,SRB,1994,NA
Sierra Leone,SLE,1994,180
Slovak Republic,SVK,1994,NA
Slovenia,SVN,1994,NA
Sri Lanka,LKA,1994,640
South Africa,ZAF,1994,3680
Sudan,SDN,1994,310
Suriname,SUR,1994,1110
Swaziland,SWZ,1994,1510
Sweden,SWE,1994,27690
Tajikistan,TJK,1994,230
Tanzania,TZA,1994,160
Thailand,THA,1994,2400
Togo,TGO,1994,300
Tunisia,TUN,1994,1740
Turkmenistan,TKM,1994,690
Uganda,UGA,1994,180
Ukraine,UKR,1994,1010
United Arab Emirates,ARE,1994,NA
Uruguay,URY,1994,5040
Uzbekistan,UZB,1994,570
"Venezuela, RB",VEN,1994,2630
Vietnam,VNM,1994,200
"Yemen, Rep.",YEM,1994,380
Zambia,ZMB,1994,360
Zimbabwe,ZWE,1994,620
Argentina,ARG,1995,7360
Australia,AUS,1995,19300
Brazil,BRA,1995,3700
China,CHN,1995,540
France,FRA,1995,25910
Germany,DEU,1995,29550
India,IND,1995,380
Indonesia,IDN,1995,1000
Italy,ITA,1995,20610
Japan,JPN,1995,41270
"Korea, Rep.",KOR,1995,11650
Mexico,MEX,1995,4520
Netherlands,NLD,1995,27440
Russian Federation,RUS,1995,2640
Saudi Arabia,SAU,1995,7830
Spain,ESP,1995,14970
Switzerland,CHE,1995,45400
Turkey,TUR,1995,2850
United Kingdom,GBR,1995,20690
United States,USA,1995,29150
Afghanistan,AFG,1995,NA
Algeria,DZA,1995,1530
Albania,ALB,1995,660
Angola,AGO,1995,320
Armenia,ARM,1995,450
Austria,AUT,1995,28090
Azerbaijan,AZE,1995,400
Bangladesh,BGD,1995,330
Belarus,BLR,1995,1370
Belgium,BEL,1995,27160
Belize,BLZ,1995,2860
Benin,BEN,1995,350
Bolivia,BOL,1995,850
Bosnia and Herzegovina,BIH,1995,NA
Botswana,BWA,1995,3030
Bulgaria,BGR,1995,1360
Burkina Faso,BFA,1995,230
Cambodia,KHM,1995,300
Cameroon,CMR,1995,730
Canada,CAN,1995,20670
Central African Republic,CAF,1995,350
Chad,TCD,1995,210
Chile,CHL,1995,4320
Colombia,COL,1995,2190
"Congo, Rep.",COG,1995,430
Costa Rica,CRI,1995,3250
Cote d'Ivoire,CIV,1995,700
Croatia,HRV,1995,NA
Cuba,CUB,1995,2540
Cyprus,CYP,1995,12610
Czech Republic,CZE,1995,5090
Denmark,DNK,1995,32830
Dominican Republic,DOM,1995,1890
Ecuador,ECU,1995,2000
"Egypt, Arab Rep.",EGY,1995,940
El Salvador,SLV,1995,1550
Estonia,EST,1995,NA
Ethiopia,ETH,1995,150
Finland,FIN,1995,22030
"Gambia, The",GMB,1995,740
Gabon,GAB,1995,3920
Georgia,GEO,1995,540
Ghana,GHA,1995,380
Greece,GRC,1995,12310
Guatemala,GTM,1995,1400
Guinea,GIN,1995,470
Guinea-Bissau,GNB,1995,210
Guyana,GUY,1995,730
Haiti,HTI,1995,NA
Honduras,HND,1995,640
Hungary,HUN,1995,4290
Iceland,ISL,1995,25350
Jamaica,JAM,1995,2130
Jordan,JOR,1995,1560
Kazakhstan,KAZ,1995,1280
Kenya,KEN,1995,270
Kyrgyz Republic,KGZ,1995,360
Lao PDR,LAO,1995,350
Latvia,LVA,1995,NA
Lebanon,LBN,1995,3610
Lesotho,LSO,1995,660
Liberia,LBR,1995,NA
Libya,LBY,1995,NA
Lithuania,LTU,1995,NA
Luxembourg,LUX,1995,38640
"Macedonia, FYR",MKD,1995,1710
Malawi,MWI,1995,160
Malaysia,MYS,1995,4010
Mali,MLI,1995,260
Malta,MLT,1995,9290
Mauritania,MRT,1995,590
Moldova,MDA,1995,470
Mongolia,MNG,1995,460
Montenegro,MNE,1995,NA
Morocco,MAR,1995,1250
Mozambique,MOZ,1995,130
Myanmar,MMR,1995,NA
Namibia,NAM,1995,2420
Nepal,NPL,1995,210
New Zealand,NZL,1995,15270
Nicaragua,NIC,1995,610
Niger,NER,1995,190
Nigeria,NGA,1995,170
Norway,NOR,1995,32700
Pakistan,PAK,1995,470
Panama,PAN,1995,2810
Paraguay,PRY,1995,1670
Peru,PER,1995,1930
Philippines,PHL,1995,1030
Poland,POL,1995,3220
Portugal,PRT,1995,11220
Romania,ROM,1995,1470
Rwanda,RWA,1995,220
Senegal,SEN,1995,560
Serbia,SRB,1995,NA
Sierra Leone,SLE,1995,200
Slovak Republic,SVK,1995,4200
Slovenia,SVN,1995,NA
Sri Lanka,LKA,1995,700
South Africa,ZAF,1995,3850
Sudan,SDN,1995,390
Suriname,SUR,1995,1350
Swaziland,SWZ,1995,1750
Sweden,SWE,1995,28070
Tajikistan,TJK,1995,200
Tanzania,TZA,1995,170
Thailand,THA,1995,2750
Togo,TGO,1995,300
Tunisia,TUN,1995,1820
Turkmenistan,TKM,1995,610
Uganda,UGA,1995,230
Ukraine,UKR,1995,920
United Arab Emirates,ARE,1995,NA
Uruguay,URY,1995,5530
Uzbekistan,UZB,1995,580
"Venezuela, RB",VEN,1995,2920
Vietnam,VNM,1995,260
"Yemen, Rep.",YEM,1995,320
Zambia,ZMB,1995,390
Zimbabwe,ZWE,1995,600
Argentina,ARG,1996,7730
Australia,AUS,1996,20500
Brazil,BRA,1996,4480
China,CHN,1996,650
France,FRA,1996,27270
Germany,DEU,1996,30880
India,IND,1996,410
Indonesia,IDN,1996,1110
Italy,ITA,1996,21770
Japan,JPN,1996,42030
"Korea, Rep.",KOR,1996,13080
Mexico,MEX,1996,4280
Netherlands,NLD,1996,29140
Russian Federation,RUS,1996,2610
Saudi Arabia,SAU,1996,8230
Spain,ESP,1996,15740
Switzerland,CHE,1996,48350
Turkey,TUR,1996,2920
United Kingdom,GBR,1996,21770
United States,USA,1996,30380
Afghanistan,AFG,1996,NA
Algeria,DZA,1996,1490
Albania,ALB,1996,900
Angola,AGO,1996,380
Armenia,ARM,1996,520
Austria,AUT,1996,30050
Azerbaijan,AZE,1996,400
Bangladesh,BGD,1996,350
Belarus,BLR,1996,1450
Belgium,BEL,1996,28700
Belize,BLZ,1996,2910
Benin,BEN,1996,340
Bolivia,BOL,1996,900
Bosnia and Herzegovina,BIH,1996,830
Botswana,BWA,1996,2950
Bulgaria,BGR,1996,1310
Burkina Faso,BFA,1996,250
Cambodia,KHM,1996,310
Cameroon,CMR,1996,650
Canada,CAN,1996,20640
Central African Republic,CAF,1996,300
Chad,TCD,1996,200
Chile,CHL,1996,4930
Colombia,COL,1996,2530
"Congo, Rep.",COG,1996,470
Costa Rica,CRI,1996,3300
Cote d'Ivoire,CIV,1996,720
Croatia,HRV,1996,NA
Cuba,CUB,1996,2700
Cyprus,CYP,1996,13790
Czech Republic,CZE,1996,5930
Denmark,DNK,1996,35040
Dominican Republic,DOM,1996,2120
Ecuador,ECU,1996,2110
"Egypt, Arab Rep.",EGY,1996,1050
El Salvador,SLV,1996,1680
Estonia,EST,1996,NA
Ethiopia,ETH,1996,150
Finland,FIN,1996,24970
"Gambia, The",GMB,1996,750
Gabon,GAB,1996,4110
Georgia,GEO,1996,650
Ghana,GHA,1996,380
Greece,GRC,1996,13280
Guatemala,GTM,1996,1490
Guinea,GIN,1996,470
Guinea-Bissau,GNB,1996,230
Guyana,GUY,1996,860
Haiti,HTI,1996,NA
Honduras,HND,1996,660
Hungary,HUN,1996,4400
Iceland,ISL,1996,27180
Jamaica,JAM,1996,2320
Jordan,JOR,1996,1560
Kazakhstan,KAZ,1996,1340
Kenya,KEN,1996,340
Kyrgyz Republic,KGZ,1996,390
Lao PDR,LAO,1996,380
Latvia,LVA,1996,NA
Lebanon,LBN,1996,4210
Lesotho,LSO,1996,680
Liberia,LBR,1996,NA
Libya,LBY,1996,NA
Lithuania,LTU,1996,NA
Luxembourg,LUX,1996,41210
"Macedonia, FYR",MKD,1996,2090
Malawi,MWI,1996,170
Malaysia,MYS,1996,4450
Mali,MLI,1996,260
Malta,MLT,1996,9910
Mauritania,MRT,1996,650
Moldova,MDA,1996,480
Mongolia,MNG,1996,550
Montenegro,MNE,1996,NA
Morocco,MAR,1996,1450
Mozambique,MOZ,1996,160
Myanmar,MMR,1996,NA
Namibia,NAM,1996,2450
Nepal,NPL,1996,220
New Zealand,NZL,1996,16720
Nicaragua,NIC,1996,870
Niger,NER,1996,200
Nigeria,NGA,1996,230
Norway,NOR,1996,35800
Pakistan,PAK,1996,480
Panama,PAN,1996,3010
Paraguay,PRY,1996,1830
Peru,PER,1996,2120
Philippines,PHL,1996,1170
Poland,POL,1996,3810
Portugal,PRT,1996,12080
Romania,ROM,1996,1590
Rwanda,RWA,1996,230
Senegal,SEN,1996,540
Serbia,SRB,1996,NA
Sierra Leone,SLE,1996,230
Slovak Republic,SVK,1996,5000
Slovenia,SVN,1996,NA
Sri Lanka,LKA,1996,740
South Africa,ZAF,1996,3870
Sudan,SDN,1996,390
Suriname,SUR,1996,1680
Swaziland,SWZ,1996,1850
Sweden,SWE,1996,30390
Tajikistan,TJK,1996,170
Tanzania,TZA,1996,190
Thailand,THA,1996,2980
Togo,TGO,1996,310
Tunisia,TUN,1996,2010
Turkmenistan,TKM,1996,610
Uganda,UGA,1996,270
Ukraine,UKR,1996,860
United Arab Emirates,ARE,1996,NA
Uruguay,URY,1996,6160
Uzbekistan,UZB,1996,600
"Venezuela, RB",VEN,1996,2980
Vietnam,VNM,1996,310
"Yemen, Rep.",YEM,1996,300
Zambia,ZMB,1996,410
Zimbabwe,ZWE,1996,670
Argentina,ARG,1997,8140
Australia,AUS,1997,21960
Brazil,BRA,1997,5050
China,CHN,1997,750
France,FRA,1997,27090
Germany,DEU,1997,30160
India,IND,1997,420
Indonesia,IDN,1997,1110
Italy,ITA,1997,22250
Japan,JPN,1997,39230
"Korea, Rep.",KOR,1997,13300
Mexico,MEX,1997,4260
Netherlands,NLD,1997,29480
Russian Federation,RUS,1997,2650
Saudi Arabia,SAU,1997,8580
Spain,ESP,1997,16020
Switzerland,CHE,1997,48040
Turkey,TUR,1997,3190
United Kingdom,GBR,1997,23240
United States,USA,1997,31390
Afghanistan,AFG,1997,NA
Algeria,DZA,1997,1480
Albania,ALB,1997,790
Angola,AGO,1997,470
Armenia,ARM,1997,560
Austria,AUT,1997,29550
Azerbaijan,AZE,1997,450
Bangladesh,BGD,1997,380
Belarus,BLR,1997,1530
Belgium,BEL,1997,28590
Belize,BLZ,1997,2930
Benin,BEN,1997,370
Bolivia,BOL,1997,950
Bosnia and Herzegovina,BIH,1997,1070
Botswana,BWA,1997,3090
Bulgaria,BGR,1997,1330
Burkina Faso,BFA,1997,250
Cambodia,KHM,1997,320
Cameroon,CMR,1997,640
Canada,CAN,1997,21130
Central African Republic,CAF,1997,300
Chad,TCD,1997,210
Chile,CHL,1997,5380
Colombia,COL,1997,2650
"Congo, Rep.",COG,1997,590
Costa Rica,CRI,1997,3410
Cote d'Ivoire,CIV,1997,770
Croatia,HRV,1997,5470
Cuba,CUB,1997,2490
Cyprus,CYP,1997,14230
Czech Republic,CZE,1997,6110
Denmark,DNK,1997,35320
Dominican Republic,DOM,1997,2270
Ecuador,ECU,1997,2210
"Egypt, Arab Rep.",EGY,1997,1160
El Salvador,SLV,1997,1810
Estonia,EST,1997,NA
Ethiopia,ETH,1997,140
Finland,FIN,1997,26650
"Gambia, The",GMB,1997,730
Gabon,GAB,1997,4290
Georgia,GEO,1997,790
Ghana,GHA,1997,400
Greece,GRC,1997,13960
Guatemala,GTM,1997,1590
Guinea,GIN,1997,470
Guinea-Bissau,GNB,1997,230
Guyana,GUY,1997,910
Haiti,HTI,1997,NA
Honduras,HND,1997,720
Hungary,HUN,1997,4440
Iceland,ISL,1997,28300
Jamaica,JAM,1997,2540
Jordan,JOR,1997,1580
Kazakhstan,KAZ,1997,1390
Kenya,KEN,1997,390
Kyrgyz Republic,KGZ,1997,390
Lao PDR,LAO,1997,370
Latvia,LVA,1997,NA
Lebanon,LBN,1997,4520
Lesotho,LSO,1997,680
Liberia,LBR,1997,120
Libya,LBY,1997,NA
Lithuania,LTU,1997,NA
Luxembourg,LUX,1997,42970
"Macedonia, FYR",MKD,1997,2110
Malawi,MWI,1997,200
Malaysia,MYS,1997,4570
Mali,MLI,1997,280
Malta,MLT,1997,10270
Mauritania,MRT,1997,580
Moldova,MDA,1997,500
Mongolia,MNG,1997,580
Montenegro,MNE,1997,NA
Morocco,MAR,1997,1390
Mozambique,MOZ,1997,190
Myanmar,MMR,1997,NA
Namibia,NAM,1997,2420
Nepal,NPL,1997,230
New Zealand,NZL,1997,17160
Nicaragua,NIC,1997,880
Niger,NER,1997,200
Nigeria,NGA,1997,280
Norway,NOR,1997,37920
Pakistan,PAK,1997,480
Panama,PAN,1997,3210
Paraguay,PRY,1997,1830
Peru,PER,1997,2250
Philippines,PHL,1997,1230
Poland,POL,1997,4240
Portugal,PRT,1997,12350
Romania,ROM,1997,1520
Rwanda,RWA,1997,260
Senegal,SEN,1997,540
Serbia,SRB,1997,NA
Sierra Leone,SLE,1997,220
Slovak Republic,SVK,1997,5400
Slovenia,SVN,1997,11300
Sri Lanka,LKA,1997,790
South Africa,ZAF,1997,3780
Sudan,SDN,1997,370
Suriname,SUR,1997,1910
Swaziland,SWZ,1997,1870
Sweden,SWE,1997,31380
Tajikistan,TJK,1997,170
Tanzania,TZA,1997,210
Thailand,THA,1997,2740
Togo,TGO,1997,350
Tunisia,TUN,1997,2160
Turkmenistan,TKM,1997,550
Uganda,UGA,1997,290
Ukraine,UKR,1997,890
United Arab Emirates,ARE,1997,NA
Uruguay,URY,1997,6970
Uzbekistan,UZB,1997,610
"Venezuela, RB",VEN,1997,3360
Vietnam,VNM,1997,350
"Yemen, Rep.",YEM,1997,330
Zambia,ZMB,1997,410
Zimbabwe,ZWE,1997,670
Argentina,ARG,1998,8020
Australia,AUS,1998,21770
Brazil,BRA,1998,4850
China,CHN,1998,800
France,FRA,1998,25970
Germany,DEU,1998,27950
India,IND,1998,420
Indonesia,IDN,1998,670
Italy,ITA,1998,22140
Japan,JPN,1998,33480
"Korea, Rep.",KOR,1998,10120
Mexico,MEX,1998,4570
Netherlands,NLD,1998,27680
Russian Federation,RUS,1998,2130
Saudi Arabia,SAU,1998,8290
Spain,ESP,1998,15650
Switzerland,CHE,1998,44960
Turkey,TUR,1998,3410
United Kingdom,GBR,1998,24670
United States,USA,1998,32150
Afghanistan,AFG,1998,NA
Algeria,DZA,1998,1510
Albania,ALB,1998,870
Angola,AGO,1998,460
Armenia,ARM,1998,590
Austria,AUT,1998,27920
Azerbaijan,AZE,1998,510
Bangladesh,BGD,1998,400
Belarus,BLR,1998,1550
Belgium,BEL,1998,26650
Belize,BLZ,1998,2860
Benin,BEN,1998,370
Bolivia,BOL,1998,980
Bosnia and Herzegovina,BIH,1998,1360
Botswana,BWA,1998,2990
Bulgaria,BGR,1998,1390
Burkina Faso,BFA,1998,250
Cambodia,KHM,1998,290
Cameroon,CMR,1998,630
Canada,CAN,1998,20760
Central African Republic,CAF,1998,280
Chad,TCD,1998,220
Chile,CHL,1998,5250
Colombia,COL,1998,2550
"Congo, Rep.",COG,1998,580
Costa Rica,CRI,1998,3500
Cote d'Ivoire,CIV,1998,770
Croatia,HRV,1998,5440
Cuba,CUB,1998,2230
Cyprus,CYP,1998,15330
Czech Republic,CZE,1998,6060
Denmark,DNK,1998,33580
Dominican Republic,DOM,1998,2350
Ecuador,ECU,1998,2190
"Egypt, Arab Rep.",EGY,1998,1240
El Salvador,SLV,1998,1900
Estonia,EST,1998,NA
Ethiopia,ETH,1998,130
Finland,FIN,1998,25790
"Gambia, The",GMB,1998,710
Gabon,GAB,1998,3960
Georgia,GEO,1998,820
Ghana,GHA,1998,400
Greece,GRC,1998,13650
Guatemala,GTM,1998,1670
Guinea,GIN,1998,440
Guinea-Bissau,GNB,1998,150
Guyana,GUY,1998,880
Haiti,HTI,1998,NA
Honduras,HND,1998,750
Hungary,HUN,1998,4460
Iceland,ISL,1998,29000
Jamaica,JAM,1998,2700
Jordan,JOR,1998,1600
Kazakhstan,KAZ,1998,1390
Kenya,KEN,1998,440
Kyrgyz Republic,KGZ,1998,360
Lao PDR,LAO,1998,300
Latvia,LVA,1998,NA
Lebanon,LBN,1998,4970
Lesotho,LSO,1998,610
Liberia,LBR,1998,130
Libya,LBY,1998,NA
Lithuania,LTU,1998,NA
Luxembourg,LUX,1998,39250
"Macedonia, FYR",MKD,1998,1910
Malawi,MWI,1998,200
Malaysia,MYS,1998,3600
Mali,MLI,1998,270
Malta,MLT,1998,9940
Mauritania,MRT,1998,550
Moldova,MDA,1998,460
Mongolia,MNG,1998,520
Montenegro,MNE,1998,NA
Morocco,MAR,1998,1390
Mozambique,MOZ,1998,220
Myanmar,MMR,1998,NA
Namibia,NAM,1998,2270
Nepal,NPL,1998,220
New Zealand,NZL,1998,15760
Nicaragua,NIC,1998,880
Niger,NER,1998,200
Nigeria,NGA,1998,270
Norway,NOR,1998,36110
Pakistan,PAK,1998,450
Panama,PAN,1998,3440
Paraguay,PRY,1998,1700
Peru,PER,1998,2130
Philippines,PHL,1998,1200
Poland,POL,1998,4380
Portugal,PRT,1998,12170
Romania,ROM,1998,1520
Rwanda,RWA,1998,260
Senegal,SEN,1998,530
Serbia,SRB,1998,NA
Sierra Leone,SLE,1998,190
Slovak Republic,SVK,1998,5410
Slovenia,SVN,1998,11050
Sri Lanka,LKA,1998,810
South Africa,ZAF,1998,3370
Sudan,SDN,1998,330
Suriname,SUR,1998,2000
Swaziland,SWZ,1998,1650
Sweden,SWE,1998,31120
Tajikistan,TJK,1998,180
Tanzania,TZA,1998,250
Thailand,THA,1998,2070
Togo,TGO,1998,330
Tunisia,TUN,1998,2190
Turkmenistan,TKM,1998,560
Uganda,UGA,1998,280
Ukraine,UKR,1998,850
United Arab Emirates,ARE,1998,NA
Uruguay,URY,1998,7240
Uzbekistan,UZB,1998,620
"Venezuela, RB",VEN,1998,3350
Vietnam,VNM,1998,360
"Yemen, Rep.",YEM,1998,370
Zambia,ZMB,1998,370
Zimbabwe,ZWE,1998,590
Argentina,ARG,1999,7570
Australia,AUS,1999,21430
Brazil,BRA,1999,4130
China,CHN,1999,850
France,FRA,1999,25560
Germany,DEU,1999,26840
India,IND,1999,450
Indonesia,IDN,1999,580
Italy,ITA,1999,21910
Japan,JPN,1999,32830
"Korea, Rep.",KOR,1999,10160
Mexico,MEX,1999,5030
Netherlands,NLD,1999,28140
Russian Federation,RUS,1999,1750
Saudi Arabia,SAU,1999,8030
Spain,ESP,1999,15660
Switzerland,CHE,1999,43130
Turkey,TUR,1999,3530
United Kingdom,GBR,1999,26020
United States,USA,1999,33780
Afghanistan,AFG,1999,NA
Algeria,DZA,1999,1500
Albania,ALB,1999,970
Angola,AGO,1999,390
Armenia,ARM,1999,610
Austria,AUT,1999,27210
Azerbaijan,AZE,1999,570
Bangladesh,BGD,1999,410
Belarus,BLR,1999,1400
Belgium,BEL,1999,26140
Belize,BLZ,1999,2960
Benin,BEN,1999,360
Bolivia,BOL,1999,970
Bosnia and Herzegovina,BIH,1999,1400
Botswana,BWA,1999,2940
Bulgaria,BGR,1999,1490
Burkina Faso,BFA,1999,260
Cambodia,KHM,1999,290
Cameroon,CMR,1999,630
Canada,CAN,1999,21250
Central African Republic,CAF,1999,270
Chad,TCD,1999,200
Chile,CHL,1999,4910
Colombia,COL,1999,2310
"Congo, Rep.",COG,1999,490
Costa Rica,CRI,1999,3480
Cote d'Ivoire,CIV,1999,740
Croatia,HRV,1999,5110
Cuba,CUB,1999,2390
Cyprus,CYP,1999,14200
Czech Republic,CZE,1999,6070
Denmark,DNK,1999,33130
Dominican Republic,DOM,1999,2450
Ecuador,ECU,1999,1800
"Egypt, Arab Rep.",EGY,1999,1360
El Salvador,SLV,1999,1990
Estonia,EST,1999,NA
Ethiopia,ETH,1999,120
Finland,FIN,1999,26040
"Gambia, The",GMB,1999,690
Gabon,GAB,1999,3290
Georgia,GEO,1999,780
Ghana,GHA,1999,400
Greece,GRC,1999,13210
Guatemala,GTM,1999,1710
Guinea,GIN,1999,420
Guinea-Bissau,GNB,1999,150
Guyana,GUY,1999,890
Haiti,HTI,1999,NA
Honduras,HND,1999,790
Hungary,HUN,1999,4530
Iceland,ISL,1999,30220
Jamaica,JAM,1999,3040
Jordan,JOR,1999,1650
Kazakhstan,KAZ,1999,1290
Kenya,KEN,1999,440
Kyrgyz Republic,KGZ,1999,300
Lao PDR,LAO,1999,280
Latvia,LVA,1999,3220
Lebanon,LBN,1999,5330
Lesotho,LSO,1999,600
Liberia,LBR,1999,120
Libya,LBY,1999,NA
Lithuania,LTU,1999,NA
Luxembourg,LUX,1999,38920
"Macedonia, FYR",MKD,1999,1800
Malawi,MWI,1999,180
Malaysia,MYS,1999,3350
Mali,MLI,1999,260
Malta,MLT,1999,10380
Mauritania,MRT,1999,560
Moldova,MDA,1999,400
Mongolia,MNG,1999,480
Montenegro,MNE,1999,NA
Morocco,MAR,1999,1340
Mozambique,MOZ,1999,240
Myanmar,MMR,1999,NA
Namibia,NAM,1999,2130
Nepal,NPL,1999,220
New Zealand,NZL,1999,15040
Nicaragua,NIC,1999,920
Niger,NER,1999,190
Nigeria,NGA,1999,NA
Norway,NOR,1999,35550
Pakistan,PAK,1999,450
Panama,PAN,1999,3500
Paraguay,PRY,1999,1550
Peru,PER,1999,2020
Philippines,PHL,1999,1180
Poland,POL,1999,4450
Portugal,PRT,1999,12240
Romania,ROM,1999,1580
Rwanda,RWA,1999,250
Senegal,SEN,1999,530
Serbia,SRB,1999,2390
Sierra Leone,SLE,1999,170
Slovak Republic,SVK,1999,5360
Slovenia,SVN,1999,11370
Sri Lanka,LKA,1999,820
South Africa,ZAF,1999,3230
Sudan,SDN,1999,330
Suriname,SUR,1999,1820
Swaziland,SWZ,1999,1640
Sweden,SWE,1999,30910
Tajikistan,TJK,1999,180
Tanzania,TZA,1999,280
Thailand,THA,1999,1960
Togo,TGO,1999,320
Tunisia,TUN,1999,2300
Turkmenistan,TKM,1999,620
Uganda,UGA,1999,280
Ukraine,UKR,1999,760
United Arab Emirates,ARE,1999,NA
Uruguay,URY,1999,7260
Uzbekistan,UZB,1999,650
"Venezuela, RB",VEN,1999,3540
Vietnam,VNM,1999,370
"Yemen, Rep.",YEM,1999,380
Zambia,ZMB,1999,360
Zimbabwe,ZWE,1999,540
Argentina,ARG,2000,7470
Australia,AUS,2000,21110
Brazil,BRA,2000,3880
China,CHN,2000,930
France,FRA,2000,25150
Germany,DEU,2000,26170
India,IND,2000,460
Indonesia,IDN,2000,570
Italy,ITA,2000,21820
Japan,JPN,2000,34980
"Korea, Rep.",KOR,2000,10750
Mexico,MEX,2000,5690
Netherlands,NLD,2000,28470
Russian Federation,RUS,2000,1710
Saudi Arabia,SAU,2000,8350
Spain,ESP,2000,15900
Switzerland,CHE,2000,43490
Turkey,TUR,2000,4190
United Kingdom,GBR,2000,27230
United States,USA,2000,36070
Afghanistan,AFG,2000,NA
Algeria,DZA,2000,1540
Albania,ALB,2000,1170
Angola,AGO,2000,420
Armenia,ARM,2000,660
Austria,AUT,2000,26690
Azerbaijan,AZE,2000,610
Bangladesh,BGD,2000,420
Belarus,BLR,2000,1380
Belgium,BEL,2000,25980
Belize,BLZ,2000,3270
Benin,BEN,2000,360
Bolivia,BOL,2000,980
Bosnia and Herzegovina,BIH,2000,1450
Botswana,BWA,2000,2970
Bulgaria,BGR,2000,1680
Burkina Faso,BFA,2000,250
Cambodia,KHM,2000,300
Cameroon,CMR,2000,600
Canada,CAN,2000,22530
Central African Republic,CAF,2000,260
Chad,TCD,2000,180
Chile,CHL,2000,4920
Colombia,COL,2000,2340
"Congo, Rep.",COG,2000,570
Costa Rica,CRI,2000,3700
Cote d'Ivoire,CIV,2000,660
Croatia,HRV,2000,5290
Cuba,CUB,2000,2620
Cyprus,CYP,2000,14070
Czech Republic,CZE,2000,6320
Denmark,DNK,2000,32660
Dominican Republic,DOM,2000,2600
Ecuador,ECU,2000,1550
"Egypt, Arab Rep.",EGY,2000,1470
El Salvador,SLV,2000,2110
Estonia,EST,2000,4130
Ethiopia,ETH,2000,130
Finland,FIN,2000,26420
"Gambia, The",GMB,2000,670
Gabon,GAB,2000,3100
Georgia,GEO,2000,750
Ghana,GHA,2000,340
Greece,GRC,2000,13180
Guatemala,GTM,2000,1730
Guinea,GIN,2000,380
Guinea-Bissau,GNB,2000,200
Guyana,GUY,2000,880
Haiti,HTI,2000,NA
Honduras,HND,2000,930
Hungary,HUN,2000,4650
Iceland,ISL,2000,31540
Jamaica,JAM,2000,3310
Jordan,JOR,2000,1790
Kazakhstan,KAZ,2000,1260
Kenya,KEN,2000,420
Kyrgyz Republic,KGZ,2000,280
Lao PDR,LAO,2000,280
Latvia,LVA,2000,3740
Lebanon,LBN,2000,5470
Lesotho,LSO,2000,580
Liberia,LBR,2000,180
Libya,LBY,2000,NA
Lithuania,LTU,2000,NA
Luxembourg,LUX,2000,39100
"Macedonia, FYR",MKD,2000,1830
Malawi,MWI,2000,150
